facility_naics_id,facility_id,naics_code
17459,100000125241,22132
17460,100000125303,22132
17461,100000125358,22132
17462,100000125394,22132
17463,100000125438,22131
17464,100000125474,22132
17465,100000125526,22131
17466,100000125599,22131
17467,100000125642,22131
17468,100000125713,22132
17469,100000125777,22132
17470,100000125839,22131
17471,100000125866,22132
17472,100000125919,22132
17473,100000125955,22131
17474,100000126008,22131
17475,100000126062,22132
17476,100000126393,22131
17477,100000126455,22131
17478,100000126516,22131
17479,100000126543,22131
17480,100000126641,22131
17481,100000126712,22132
17482,100000127463,22131
17483,100000128195,22131
17484,100000128202,22131
17485,100000128346,22132
17486,100000128426,22132
17487,100000128532,22131
17488,100000130173,32512
17489,100000130495,325211
17490,100000135114,325998
17491,100000138362,325412
17492,100000139717,31193
17493,100000148057,42471
17494,100000148431,32541
17495,100000148869,31324
17496,100000152167,42269
17497,100000155985,22131
17498,100000158679,32541
17499,100000161497,22131
17500,100000161503,22131
17501,100000163565,22111
17502,100000168061,42471
17503,100000169257,325412
17504,100000169435,49319
17505,100000171798,22131
17506,100000171841,22131
17507,100000171869,22131
17508,100000171878,22131
17509,100000173518,22131
17510,100000176249,22131
17511,100000176267,22131
17512,100000177845,221112
17513,100000177845,22131
17514,100000182312,31212
17515,100000182312,311213
17516,100000185417,32512
17517,100000187246,22131
17518,100000187585,22132
17519,100000198635,311615
17520,100000199563,325412
17521,100000201131,334419
17522,100000201382,22131
17523,100000202559,42469
17524,100000202657,22132
17525,100000203861,311511
17526,100000203861,311421
17527,100000204593,22131
17528,100000207028,22131
17529,100000207475,22131
17530,100000208081,22131
17531,100000208241,22131
17532,100000208731,31214
17533,100000209614,32615
17534,100000217115,22131
17535,100000220851,48422
17536,100000220851,49319
17537,100000220851,48851
17538,100000220851,48849
17539,100000225428,42471
17540,100000225491,49311
17541,100000240508,32512
17542,100000245399,22131
17543,100000248582,32512
17544,100000251559,339112
17545,100000024305,22131
17546,100000026562,562219
17547,100000032387,22131
17548,100000046023,42269
17549,100000048708,42469
17550,100000049011,49311
17551,100000057289,325132
17552,100000059526,22131
17553,100000060355,332811
17554,100000070512,22132
17555,100000070745,32562
17556,100000070745,49311
17557,100000072039,22131
17558,100000074974,327212
17559,100000076099,49312
17560,100000077702,22131
17561,100000081252,42469
17562,100000082279,56221
17563,100000084213,92119
17564,100000086845,22111
17565,100000098093,325998
17566,100000098093,32551
17567,100000108929,325132
17568,100000121637,221112
17569,100000128943,22132
17570,100000131083,33299
17571,100000141508,325199
17572,100000163672,33991
17573,100000164939,32531
17574,100000169499,22111
17575,100000175981,42471
17576,100000201827,331491
17577,100000201827,335929
17578,100000218631,312113
17579,100000228103,42471
17580,100000228595,311991
17581,100000240633,48411
17582,100000243257,42471
17583,100000244639,311612
17584,100000246888,31171
17585,100000005656,31499
17586,100000007084,333298
17587,100000007896,22131
17588,100000010061,22132
17589,100000010089,22132
17590,100000010123,22131
17591,100000010365,325211
17592,100000010365,325199
17593,100000011417,49312
17594,100000011774,22131
17595,100000013585,22131
17596,100000013807,22132
17597,100000013978,22131
17598,100000013987,22132
17599,100000017484,22131
17600,100000017778,22131
17601,100000018189,22132
17602,100000019151,31311
17603,100000020247,22131
17604,100000020345,22132
17605,100000020425,22131
17606,100000020498,42469
17607,100000021077,42469
17608,100000021184,22132
17609,100000021362,22131
17610,100000021371,22131
17611,100000021692,42469
17612,100000021718,22132
17613,100000021754,22132
17614,100000021807,22132
17615,100000023798,22131
17616,100000023878,22131
17617,100000023967,22131
17618,100000023976,22132
17619,100000023994,22132
17620,100000025199,22132
17621,100000025572,332813
17622,100000026241,22131
17623,100000026517,22131
17624,100000026777,22132
17625,100000026857,22132
17626,100000026946,22131
17627,100000029499,22131
17628,100000030236,325199
17629,100000031217,22132
17630,100000031529,22132
17631,100000031565,22132
17632,100000035026,22131
17633,100000035124,22131
17634,100000035213,22131
17635,100000035446,22131
17636,100000036141,22131
17637,100000036702,22131
17638,100000036784,22131
17639,100000037202,22132
17640,100000037863,325194
17641,100000037863,32599
17642,100000037863,32513
17643,100000038345,42269
17644,100000038764,32518
17645,100000039567,311615
17646,100000040154,325613
17647,100000041778,22132
17648,100000042358,22131
17649,100000042679,22132
17650,100000042697,22132
17651,100000042928,22132
17652,100000043311,42469
17653,100000043534,32599
17654,100000043927,22131
17655,100000044221,22132
17656,100000044383,22131
17657,100000044418,22132
17658,100000044999,22132
17659,100000045006,22132
17660,100000045051,22132
17661,100000045426,326211
17662,100000046185,22132
17663,100000046247,22132
17664,100000046639,311412
17665,100000047317,22132
17666,100000047335,42469
17667,100000047406,325192
17668,100000047424,22131
17669,100000048557,22132
17670,100000048628,22131
17671,100000048646,22131
17672,100000049592,33122
17673,100000050491,325199
17674,100000051061,22131
17675,100000051276,22132
17676,100000051686,32211
17677,100000052337,22131
17678,100000053791,32519
17679,100000054139,22131
17680,100000054656,325181
17681,100000055183,32551
17682,100000055183,32552
17683,100000055441,325199
17684,100000059571,22132
17685,100000065074,22132
17686,100000065494,22131
17687,100000065662,42441
17688,100000065886,325211
17689,100000065948,22132
17690,100000066377,22132
17691,100000067198,22132
17692,100000067232,33122
17693,100000067679,22132
17694,100000068525,22131
17695,100000070807,22131
17696,100000072707,42291
17697,100000074885,49319
17698,100000076115,32614
17699,100000077418,32211
17700,100000079746,325199
17701,100000080324,311511
17702,100000081671,325199
17703,100000082466,311612
17704,100000083722,31181
17705,100000084749,32518
17706,100000085846,49312
17707,100000086355,22132
17708,100000087032,22132
17709,100000088022,325613
17710,100000088479,32518
17711,100000088488,22132
17712,100000088834,311615
17713,100000089361,325199
17714,100000089584,32212
17715,100000089637,32532
17716,100000089637,32541
17717,100000089682,32211
17718,100000091198,31331
17719,100000091385,325211
17720,100000093374,325211
17721,100000098627,311612
17722,100000099957,22131
17723,100000103238,325132
17724,100000103238,325998
17725,100000103238,32532
17726,100000103988,325199
17727,100000104353,22111
17728,100000104415,32613
17729,100000104479,325613
17730,100000104638,312113
17731,100000104996,49311
17732,100000105343,325199
17733,100000105539,32599
17734,100000106547,42441
17735,100000108215,32521
17736,100000108359,311511
17737,100000108448,22132
17738,100000110186,22131
17739,100000110596,32552
17740,100000114431,22131
17741,100000114538,325199
17742,100000115644,311511
17743,100000115911,325314
17744,100000116652,22132
17745,100000117081,22131
17746,100000117937,325611
17747,100000118589,22132
17748,100000119123,32552
17749,100000119132,562211
17750,100000119301,322222
17751,100000120451,32518
17752,100000120451,325199
17753,100000121138,32541
17754,100000121138,325199
17755,100000121986,49312
17756,100000122146,32532
17757,100000125857,22131
17758,100000126623,22132
17759,100000126696,22132
17760,100000126865,22131
17761,100000127935,22132
17762,100000128916,325188
17763,100000130226,325312
17764,100000131608,325199
17765,100000131895,325199
17766,100000131895,325412
17767,100000132643,311613
17768,100000132652,22131
17769,100000132867,22131
17770,100000132974,22132
17771,100000135873,325613
17772,100000138745,22132
17773,100000139922,11232
17774,100000140206,32522
17775,100000140527,32552
17776,100000141189,32518
17777,100000142302,325199
17778,100000142525,22132
17779,100000142552,22132
17780,100000142749,22132
17781,100000142758,22132
17782,100000142883,22132
17783,100000143757,22132
17784,100000144122,49312
17785,100000144854,325211
17786,100000147897,32211
17787,100000147931,22131
17788,100000148654,22131
17789,100000151177,31331
17790,100000153166,22132
17791,100000153567,22132
17792,100000156467,32519
17793,100000156911,22131
17794,100000158214,311612
17795,100000160719,49311
17796,100000161914,11115
17797,100000162094,22132
17798,100000164261,325211
17799,100000164378,42471
17800,100000165616,42471
17801,100000165643,42471
17802,100000166198,326121
17803,100000166456,32599
17804,100000167115,22131
17805,100000169444,32532
17806,100000171137,49312
17807,100000173705,325412
17808,100000174296,22132
17809,100000175865,42469
17810,100000176061,42269
17811,100000176588,22132
17812,100000176631,49312
17813,100000176999,312113
17814,100000178737,49311
17815,100000180653,325199
17816,100000182107,31141
17817,100000182465,221122
17818,100000182571,221112
17819,100000182599,42491
17820,100000184141,32551
17821,100000185079,22111
17822,100000185097,221112
17823,100000185854,22111
17824,100000187059,311812
17825,100000187754,49312
17826,100000188496,42441
17827,100000188682,311615
17828,100000188682,11232
17829,100000189208,22132
17830,100000189761,332991
17831,100000191623,332991
17832,100000192604,42469
17833,100000192784,42469
17834,100000192793,42469
17835,100000192819,42469
17836,100000192837,49312
17837,100000193177,33111
17838,100000194461,42441
17839,100000194764,311812
17840,100000195157,311615
17841,100000195335,325188
17842,100000197379,325211
17843,100000198083,311991
17844,100000198519,42441
17845,100000199572,311615
17846,100000203521,311812
17847,100000203656,221112
17848,100000204138,42469
17849,100000207233,32731
17850,100000208919,311412
17851,100000208964,32551
17852,100000210238,22133
17853,100000210238,49319
17854,100000211433,22132
17855,100000212076,325222
17856,100000212085,325199
17857,100000214092,49319
17858,100000216152,22132
17859,100000217026,49311
17860,100000217446,42471
17861,100000221235,42471
17862,100000221486,325998
17863,100000223572,311615
17864,100000226702,49319
17865,100000227373,42469
17866,100000228434,49312
17867,100000230314,42471
17868,100000233044,32522
17869,100000233525,48821
17870,100000234784,32512
17871,100000235701,33635
17872,100000237852,333515
17873,100000240349,311611
17874,100000243088,42333
17875,100000243097,49312
17876,100000243355,32615
17877,100000246824,42469
17878,100000246913,32615
17879,100000246995,33522
17880,100000247164,49319
17881,100000248145,31331
17882,100000248724,33149
17883,100000249769,311615
17884,100000253977,325199
17885,100000254182,32513
17886,100000254752,334413
17887,100000255172,49312
17888,100000000349,454312
17889,100000000349,45439
17890,100000000385,42491
17891,100000000401,42491
17892,100000000492,11115
17893,100000004176,42491
17894,100000004336,311611
17895,100000004336,311612
17896,100000007057,21222
17897,100000007137,49313
17898,100000007477,42291
17899,100000008733,454312
17900,100000008993,42291
17901,100000009411,42291
17902,100000009625,42491
17903,100000009652,22132
17904,100000009947,42491
17905,100000010114,42491
17906,100000010132,42291
17907,100000010329,42291
17908,100000010711,42291
17909,100000011006,115112
17910,100000012096,22131
17911,100000012112,22132
17912,100000012149,22131
17913,100000012988,42491
17914,100000012997,115112
17915,100000013022,115112
17916,100000013834,42469
17917,100000014281,115112
17918,100000014316,42491
17919,100000014744,115112
17920,100000015208,49312
17921,100000016216,42291
17922,100000020112,42291
17923,100000020826,11511
17924,100000021246,42291
17925,100000021512,42491
17926,100000021638,11511
17927,100000022192,11511
17928,100000022628,42491
17929,100000022753,42491
17930,100000022771,42491
17931,100000022799,42491
17932,100000023547,42491
17933,100000023565,325312
17934,100000026401,42491
17935,100000026535,42291
17936,100000026679,42291
17937,100000029961,111191
17938,100000035801,42291
17939,100000045024,22131
17940,100000045328,42291
17941,100000047415,11113
17942,100000047415,11115
17943,100000050534,22131
17944,100000051551,42491
17945,100000054317,42491
17946,100000058983,42291
17947,100000061639,42491
17948,100000062228,42491
17949,100000062488,42469
17950,100000062763,42491
17951,100000064468,11115
17952,100000065564,45439
17953,100000065779,45439
17954,100000066607,42491
17955,100000068106,42491
17956,100000068856,42291
17957,100000069187,42491
17958,100000069212,42291
17959,100000069383,42491
17960,100000069506,42491
17961,100000070031,42491
17962,100000070424,42491
17963,100000076491,49313
17964,100000076614,49313
17965,100000076678,49313
17966,100000076801,49313
17967,100000077249,22131
17968,100000078499,42469
17969,100000082643,42491
17970,100000085935,42491
17971,100000096013,22132
17972,100000097584,22131
17973,100000110961,42291
17974,100000112399,454312
17975,100000113664,325314
17976,100000113664,42491
17977,100000113842,49313
17978,100000113842,11119
17979,100000115261,325311
17980,100000115261,11115
17981,100000115261,11119
17982,100000115868,11511
17983,100000117713,42491
17984,100000118712,11511
17985,100000120344,42491
17986,100000122921,11511
17987,100000123378,31141
17988,100000126749,11511
17989,100000127374,22131
17990,100000128514,42491
17991,100000134259,115112
17992,100000134794,115114
17993,100000135472,22132
17994,100000138629,31161
17995,100000138629,311612
17996,100000138629,311611
17997,100000141651,22131
17998,100000143917,111191
17999,100000144337,211111
18000,100000146549,42491
18001,100000148716,22131
18002,100000149181,22131
18003,100000149234,42491
18004,100000150285,42291
18005,100000151872,42451
18006,100000153816,42291
18007,100000155645,42491
18008,100000156868,325314
18009,100000156975,115112
18010,100000157304,42291
18011,100000158562,42491
18012,100000158884,325314
18013,100000159142,325314
18014,100000159473,49312
18015,100000161139,32518
18016,100000161344,11119
18017,100000174287,42491
18018,100000176105,11114
18019,100000176686,325193
18020,100000178336,42491
18021,100000179362,325193
18022,100000180467,325314
18023,100000181849,325193
18024,100000181894,325193
18025,100000182492,325193
18026,100000183455,42491
18027,100000186158,325193
18028,100000188959,325193
18029,100000191286,325193
18030,100000191295,325193
18031,100000193319,311612
18032,100000193658,311412
18033,100000194693,325193
18034,100000195736,221118
18035,100000195745,221118
18036,100000195754,221118
18037,100000197645,325193
18038,100000197681,42459
18039,100000198831,11111
18040,100000198831,11114
18041,100000198831,11115
18042,100000198831,11112
18043,100000198831,111199
18044,100000199224,311615
18045,100000199947,42471
18046,100000199983,311513
18047,100000200622,325193
18048,100000201453,325193
18049,100000202149,325193
18050,100000202513,42491
18051,100000202862,325193
18052,100000204441,42491
18053,100000207377,325314
18054,100000208161,42491
18055,100000209204,311513
18056,100000209972,48691
18057,100000209981,48691
18058,100000213075,42491
18059,100000214733,11511
18060,100000215439,32531
18061,100000217197,31191
18062,100000221814,42491
18063,100000222939,32531
18064,100000229479,22111
18065,100000233017,42491
18066,100000234588,311615
18067,100000235729,42471
18068,100000237647,49312
18069,100000237816,311615
18070,100000240214,325312
18071,100000241339,325193
18072,100000247896,22121
18073,100000252433,22121
18074,100000252512,32512
18075,100000252549,22121
18076,100000253101,32512
18077,100000253129,32512
18078,100000254921,221117
18079,100000000526,31151
18080,100000000660,22131
18081,100000001865,22132
18082,100000004112,22131
18083,100000004265,22132
18084,100000007814,22121
18085,100000011961,22131
18086,100000012764,42291
18087,100000012791,42491
18088,100000015379,42491
18089,100000015869,22131
18090,100000017224,42469
18091,100000018777,22131
18092,100000020684,311813
18093,100000021175,325181
18094,100000021941,325181
18095,100000024109,42269
18096,100000024467,22131
18097,100000024751,42291
18098,100000025037,22131
18099,100000025518,22132
18100,100000025723,325199
18101,100000026287,22121
18102,100000027393,32532
18103,100000027393,325199
18104,100000028141,22132
18105,100000028196,22131
18106,100000028365,42491
18107,100000028374,42491
18108,100000029177,32512
18109,100000030557,22132
18110,100000031672,22131
18111,100000033769,326121
18112,100000033849,22131
18113,100000034562,56221
18114,100000035259,325199
18115,100000035936,311612
18116,100000035945,22131
18117,100000036677,22131
18118,100000037578,42441
18119,100000037729,32519
18120,100000037747,311615
18121,100000038078,22132
18122,100000038595,331314
18123,100000039362,332813
18124,100000039362,331491
18125,100000039488,22131
18126,100000039521,22132
18127,100000039914,22132
18128,100000040181,22131
18129,100000041126,42441
18130,100000041251,42269
18131,100000041803,325314
18132,100000042321,49312
18133,100000042526,22131
18134,100000043464,42491
18135,100000044052,42469
18136,100000044169,42469
18137,100000044203,42469
18138,100000044258,42469
18139,100000044365,22131
18140,100000044711,22131
18141,100000044873,22132
18142,100000045088,22131
18143,100000045667,22131
18144,100000046265,22132
18145,100000046292,22131
18146,100000047825,22132
18147,100000047914,22131
18148,100000048414,31199
18149,100000048511,42291
18150,100000048762,42469
18151,100000050366,32211
18152,100000050393,311615
18153,100000050473,49312
18154,100000050669,311615
18155,100000050801,311812
18156,100000051613,311412
18157,100000051908,32599
18158,100000054889,22131
18159,100000054941,311511
18160,100000055316,22132
18161,100000055478,22131
18162,100000055637,42491
18163,100000055806,22132
18164,100000056949,325199
18165,100000056949,32518
18166,100000057038,33632
18167,100000057207,325199
18168,100000057822,22131
18169,100000058304,22131
18170,100000058821,49312
18171,100000058849,49312
18172,100000059624,32615
18173,100000061158,22131
18174,100000063469,311513
18175,100000065065,32211
18176,100000065644,32518
18177,100000065644,42469
18178,100000066331,311615
18179,100000066983,32599
18180,100000066983,49311
18181,100000067955,22131
18182,100000069105,327211
18183,100000069276,311211
18184,100000069365,311211
18185,100000069793,22131
18186,100000070282,22132
18187,100000071209,22132
18188,100000071236,325132
18189,100000071272,325211
18190,100000072805,32519
18191,100000072805,325992
18192,100000072805,32518
18193,100000074126,42469
18194,100000074439,32518
18195,100000075054,22132
18196,100000075928,331314
18197,100000076927,42441
18198,100000078505,42269
18199,100000078514,22131
18200,100000078998,22131
18201,100000079407,22132
18202,100000079988,42291
18203,100000080734,311211
18204,100000080798,22132
18205,100000080976,22131
18206,100000081396,22131
18207,100000081458,56221
18208,100000081859,22132
18209,100000082689,325221
18210,100000083376,311411
18211,100000084614,42469
18212,100000084963,22132
18213,100000085775,311615
18214,100000085891,325211
18215,100000087461,22132
18216,100000088068,22131
18217,100000088111,325212
18218,100000088656,32513
18219,100000090894,42291
18220,100000091107,42291
18221,100000091312,33636
18222,100000092954,22132
18223,100000093098,31199
18224,100000093793,22132
18225,100000093882,49312
18226,100000094596,22131
18227,100000095504,22132
18228,100000095933,22132
18229,100000096022,22131
18230,100000096344,311412
18231,100000097441,22131
18232,100000097655,325199
18233,100000100062,31191
18234,100000100231,32518
18235,100000100918,49311
18236,100000100918,54171
18237,100000102426,22132
18238,100000104004,22131
18239,100000104488,325412
18240,100000104905,32615
18241,100000104923,22131
18242,100000105165,22132
18243,100000105566,56221
18244,100000105628,334412
18245,100000107877,22131
18246,100000108304,32592
18247,100000111121,311221
18248,100000113673,22131
18249,100000113833,22131
18250,100000114841,22131
18251,100000115403,33121
18252,100000115877,32512
18253,100000116064,42291
18254,100000116126,22131
18255,100000116279,42491
18256,100000116288,42491
18257,100000116297,42491
18258,100000116607,32551
18259,100000120889,22131
18260,100000122075,22131
18261,100000122636,49311
18262,100000123127,332813
18263,100000123127,33351
18264,100000123216,22131
18265,100000124885,22131
18266,100000127748,325613
18267,100000127748,325211
18268,100000128328,311211
18269,100000128649,22131
18270,100000128658,22132
18271,100000129318,326199
18272,100000131261,32615
18273,100000133278,22131
18274,100000133312,22131
18275,100000134302,311211
18276,100000134482,31152
18277,100000134758,22131
18278,100000135383,31212
18279,100000135604,22131
18280,100000136131,311615
18281,100000136266,334419
18282,100000136328,32615
18283,100000137194,33621
18284,100000138488,32721
18285,100000139423,325188
18286,100000139469,31161
18287,100000139744,22131
18288,100000139762,42469
18289,100000139931,31199
18290,100000140518,325412
18291,100000140518,32551
18292,100000140518,325998
18293,100000142972,31122
18294,100000144417,325311
18295,100000144435,32213
18296,100000144514,32512
18297,100000145862,311999
18298,100000148208,32519
18299,100000148208,311221
18300,100000151765,56221
18301,100000153157,32211
18302,100000154281,42491
18303,100000155324,49319
18304,100000155761,42491
18305,100000156216,22131
18306,100000157484,336399
18307,100000157867,22131
18308,100000157983,325998
18309,100000158107,32411
18310,100000159507,49312
18311,100000159534,49312
18312,100000160498,22131
18313,100000160773,22131
18314,100000161763,22131
18315,100000161816,32531
18316,100000162575,42459
18317,100000164564,311615
18318,100000165331,22121
18319,100000165821,22131
18320,100000166777,311813
18321,100000167026,42471
18322,100000170361,42471
18323,100000170566,22132
18324,100000171039,31152
18325,100000173224,22132
18326,100000173572,49312
18327,100000174571,22132
18328,100000174599,22131
18329,100000174633,32521
18330,100000174642,49312
18331,100000174731,49312
18332,100000175197,311612
18333,100000175605,325199
18334,100000176748,42449
18335,100000177621,42469
18336,100000177827,42491
18337,100000178354,221112
18338,100000178862,32512
18339,100000178951,49312
18340,100000182152,312113
18341,100000182777,221112
18342,100000184114,32614
18343,100000184301,42491
18344,100000184748,221112
18345,100000185881,221112
18346,100000187139,311511
18347,100000187193,311813
18348,100000189565,31161
18349,100000189645,32615
18350,100000190018,325311
18351,100000190312,49312
18352,100000191062,31151
18353,100000191838,335228
18354,100000192551,32614
18355,100000193104,42471
18356,100000193774,42471
18357,100000193827,311615
18358,100000193881,311615
18359,100000194452,311412
18360,100000194835,22131
18361,100000194951,49312
18362,100000195987,32562
18363,100000196502,71394
18364,100000198804,325998
18365,100000198984,22131
18366,100000199028,56292
18367,100000201587,42441
18368,100000201934,21113
18369,100000202096,311991
18370,100000202194,32532
18371,100000203273,45431
18372,100000204147,42471
18373,100000204209,325193
18374,100000206154,42491
18375,100000207439,331314
18376,100000208072,42491
18377,100000210924,22131
18378,100000211399,42469
18379,100000211889,32614
18380,100000212343,311612
18381,100000213495,42472
18382,100000214243,311991
18383,100000214993,31152
18384,100000215117,49312
18385,100000216036,331419
18386,100000216189,42469
18387,100000216358,42469
18388,100000216651,332811
18389,100000216946,42471
18390,100000218418,42471
18391,100000218427,42471
18392,100000219168,211112
18393,100000219177,21113
18394,100000219505,49312
18395,100000219532,325211
18396,100000221253,42491
18397,100000222243,325613
18398,100000222573,32614
18399,100000223616,32518
18400,100000224651,325611
18401,100000226524,325998
18402,100000226784,325611
18403,100000227505,42443
18404,100000228602,32512
18405,100000229264,325311
18406,100000229718,33141
18407,100000229923,42469
18408,100000231046,325613
18409,100000231732,42471
18410,100000232054,311813
18411,100000232571,32615
18412,100000233222,42471
18413,100000234203,32518
18414,100000234604,48412
18415,100000234837,221112
18416,100000234962,327999
18417,100000235033,32532
18418,100000236425,311999
18419,100000236595,48423
18420,100000237077,49312
18421,100000238156,32512
18422,100000238717,32532
18423,100000239191,311991
18424,100000240722,311412
18425,100000242356,22131
18426,100000244087,42469
18427,100000245353,45431
18428,100000245594,31181
18429,100000246174,311615
18430,100000246664,42469
18431,100000248733,48831
18432,100000249091,48423
18433,100000250284,325998
18434,100000255467,311991
18435,100000000786,211112
18436,100000002338,21113
18437,100000003738,311611
18438,100000003738,42447
18439,100000004345,22131
18440,100000004648,42491
18441,100000005371,42251
18442,100000005424,22132
18443,100000006165,42469
18444,100000006307,92114
18445,100000006487,42491
18446,100000006584,22132
18447,100000006717,22131
18448,100000006851,42251
18449,100000007681,22131
18450,100000007743,42469
18451,100000008047,42491
18452,100000008065,213112
18453,100000008083,213112
18454,100000008136,32411
18455,100000008136,211112
18456,100000008181,115111
18457,100000008617,49313
18458,100000008779,42471
18459,100000008831,325314
18460,100000008895,454312
18461,100000009108,32511
18462,100000009108,325212
18463,100000009251,42491
18464,100000009402,22131
18465,100000009466,454312
18466,100000009581,454312
18467,100000009689,49313
18468,100000009723,42491
18469,100000009787,42491
18470,100000010052,49312
18471,100000010105,49312
18472,100000010187,49312
18473,100000010356,115112
18474,100000010748,22131
18475,100000011596,221112
18476,100000011621,221112
18477,100000011658,221112
18478,100000011685,221112
18479,100000011694,221112
18480,100000011729,221112
18481,100000011738,221112
18482,100000011916,42251
18483,100000011998,221112
18484,100000012185,22132
18485,100000012522,21113
18486,100000012568,21113
18487,100000012719,32599
18488,100000012746,21113
18489,100000012826,42451
18490,100000012979,42491
18491,100000013013,115112
18492,100000013095,21113
18493,100000013102,21113
18494,100000013139,211112
18495,100000013175,44422
18496,100000013184,42451
18497,100000013237,22132
18498,100000013362,211112
18499,100000013594,32518
18500,100000013629,211112
18501,100000013638,21113
18502,100000014218,42491
18503,100000014502,42491
18504,100000014575,42269
18505,100000015048,22131
18506,100000015084,22131
18507,100000015093,42491
18508,100000015388,42291
18509,100000015459,42291
18510,100000015645,325311
18511,100000015645,325314
18512,100000015645,325312
18513,100000016289,21111
18514,100000016369,211112
18515,100000016387,42491
18516,100000016403,42491
18517,100000016467,21112
18518,100000016555,115112
18519,100000016573,325314
18520,100000016779,42491
18521,100000016797,22132
18522,100000016868,22132
18523,100000016948,22131
18524,100000016966,33141
18525,100000017091,325998
18526,100000017288,42491
18527,100000017448,42291
18528,100000017607,42291
18529,100000017643,211112
18530,100000017938,32518
18531,100000017992,22131
18532,100000018036,42291
18533,100000018045,115112
18534,100000018134,42291
18535,100000018161,42291
18536,100000018198,22131
18537,100000018205,42291
18538,100000018312,32512
18539,100000018465,115112
18540,100000018624,221112
18541,100000019534,325311
18542,100000020194,211112
18543,100000020201,211112
18544,100000020666,42251
18545,100000020737,32552
18546,100000020817,42491
18547,100000020835,42491
18548,100000020862,42491
18549,100000020933,31181
18550,100000021059,22132
18551,100000021273,22132
18552,100000021406,42491
18553,100000021497,211112
18554,100000021772,325188
18555,100000021889,42251
18556,100000022316,22132
18557,100000022334,325199
18558,100000022432,22131
18559,100000022673,31212
18560,100000022708,31212
18561,100000022922,32518
18562,100000023002,22131
18563,100000023075,49313
18564,100000023299,22131
18565,100000023556,21113
18566,100000023805,22131
18567,100000024074,21111
18568,100000024118,22131
18569,100000024449,325199
18570,100000024449,325998
18571,100000024476,22132
18572,100000024564,22131
18573,100000025705,325211
18574,100000026688,11511
18575,100000026722,32614
18576,100000026759,11511
18577,100000026786,11511
18578,100000027017,22132
18579,100000027026,22132
18580,100000027062,22132
18581,100000027455,334413
18582,100000027534,22131
18583,100000027838,11511
18584,100000027954,22132
18585,100000028043,11511
18586,100000028061,22132
18587,100000028267,22132
18588,100000028506,49312
18589,100000028551,325199
18590,100000028631,49312
18591,100000028748,42491
18592,100000028855,325314
18593,100000029186,42451
18594,100000029211,22132
18595,100000029248,49312
18596,100000029275,49312
18597,100000029293,32511
18598,100000029337,42442
18599,100000029391,21111
18600,100000029505,22131
18601,100000029532,32511
18602,100000029596,11511
18603,100000029649,22132
18604,100000029952,49313
18605,100000030003,42459
18606,100000030067,42291
18607,100000030165,49313
18608,100000030352,42451
18609,100000030405,311941
18610,100000030548,22131
18611,100000030717,32518
18612,100000030762,22131
18613,100000031191,49312
18614,100000031253,32629
18615,100000031271,311511
18616,100000031342,42451
18617,100000031477,42451
18618,100000031556,11511
18619,100000031609,42451
18620,100000031761,42451
18621,100000031985,42451
18622,100000032243,311412
18623,100000032298,221112
18624,100000032476,221112
18625,100000032555,32615
18626,100000032653,42291
18627,100000032895,42491
18628,100000033215,32518
18629,100000033304,22131
18630,100000033322,22132
18631,100000033395,22131
18632,100000033484,42491
18633,100000033698,22132
18634,100000033803,31152
18635,100000034269,311612
18636,100000034296,22131
18637,100000034312,32512
18638,100000034376,325199
18639,100000034394,22131
18640,100000034447,42491
18641,100000034937,22131
18642,100000035188,325314
18643,100000035419,325314
18644,100000035703,42251
18645,100000035712,22132
18646,100000035856,22132
18647,100000035981,211112
18648,100000036249,22132
18649,100000036533,325998
18650,100000036757,325199
18651,100000036757,325211
18652,100000036846,42491
18653,100000036953,42491
18654,100000036962,42469
18655,100000037104,42451
18656,100000037168,42251
18657,100000037195,32511
18658,100000037284,22132
18659,100000037293,33141
18660,100000037337,22132
18661,100000037417,325211
18662,100000037541,22131
18663,100000038005,42251
18664,100000038041,325611
18665,100000038167,22132
18666,100000038247,42469
18667,100000038256,22132
18668,100000038274,32411
18669,100000038283,49312
18670,100000038354,211112
18671,100000038363,32419
18672,100000038452,22132
18673,100000038461,22132
18674,100000038531,22132
18675,100000038737,325211
18676,100000038755,22131
18677,100000039022,32512
18678,100000039255,22132
18679,100000039451,42269
18680,100000039718,42291
18681,100000040092,42491
18682,100000040519,325199
18683,100000040671,22131
18684,100000040831,325998
18685,100000040911,49311
18686,100000041037,22132
18687,100000041144,49312
18688,100000041359,325998
18689,100000041439,311611
18690,100000041475,325998
18691,100000041661,22131
18692,100000042036,42491
18693,100000042036,325312
18694,100000042054,42491
18695,100000042116,42491
18696,100000042189,42291
18697,100000042189,45439
18698,100000042456,42491
18699,100000042535,325998
18700,100000042535,325211
18701,100000042535,32511
18702,100000042562,22131
18703,100000042642,325199
18704,100000042884,42469
18705,100000043142,325199
18706,100000043197,33441
18707,100000043268,325314
18708,100000043473,22132
18709,100000043507,22131
18710,100000043758,325998
18711,100000043776,22131
18712,100000043829,22132
18713,100000044409,49313
18714,100000044597,22131
18715,100000044613,22132
18716,100000044766,22131
18717,100000044837,22131
18718,100000044891,49313
18719,100000044935,325314
18720,100000044953,11192
18721,100000044953,111998
18722,100000045033,32411
18723,100000045364,49313
18724,100000045382,22131
18725,100000045907,21113
18726,100000046201,31151
18727,100000046504,42291
18728,100000046522,311511
18729,100000046737,42269
