EPA Facility ID,State,Report Received Date,Report Created Date
100000239048,TX,6/1/2023,11/30/2024
100000239066,TX,7/1/2024,11/30/2024
100000239119,TX,7/1/2018,11/29/2024
100000239226,TX,7/1/2018,11/29/2024
100000239342,TX,7/1/2023,11/30/2024
100000239351,TX,4/1/2024,11/30/2024
100000239388,TX,5/1/2020,11/29/2024
100000239404,TX,10/1/2024,11/30/2024
100000239431,TX,8/1/2023,11/30/2024
100000239556,TX,8/1/2023,11/30/2024
100000239565,TX,12/1/2023,11/30/2024
100000239583,TX,9/1/2023,11/30/2024
100000239654,TX,10/1/2018,11/29/2024
100000239734,TX,8/1/2020,11/29/2024
100000239841,TX,9/1/2023,11/30/2024
100000239903,TX,5/1/2020,11/29/2024
100000239967,TX,10/1/2023,11/30/2024
100000239976,TX,3/1/2023,11/30/2024
100000239985,TX,10/1/2023,11/30/2024
100000240134,TX,10/1/2023,11/30/2024
100000240143,TX,9/1/2023,11/30/2024
100000240544,TX,11/1/2024,11/30/2024
100000240642,TX,9/1/2023,11/30/2024
100000240759,TX,1/1/2024,11/30/2024
100000240811,TX,1/1/2024,11/30/2024
100000240964,TX,9/1/2020,11/29/2024
100000241044,TX,4/1/2024,11/30/2024
100000241062,TX,1/1/2021,11/29/2024
100000241151,TX,2/1/2019,11/29/2024
100000241614,TX,4/1/2024,11/30/2024
100000241847,TX,8/1/2022,11/30/2024
100000241865,TX,7/1/2024,11/30/2024
100000241918,TX,8/1/2020,11/29/2024
100000242105,TX,6/1/2019,11/29/2024
100000242114,TX,8/1/2019,11/29/2024
100000242141,TX,7/1/2019,11/29/2024
100000242169,TX,10/1/2024,11/30/2024
100000242427,TX,2/1/2023,11/30/2024
100000242524,TX,12/1/2019,11/29/2024
100000242533,TX,11/1/2024,11/30/2024
100000242597,TX,8/1/2024,11/30/2024
100000242677,TX,5/1/2022,11/30/2024
100000242784,TX,8/1/2024,11/30/2024
100000242793,TX,7/1/2023,11/30/2024
100000242828,TX,11/1/2019,11/29/2024
100000242882,TX,6/1/2023,11/30/2024
100000242944,TX,10/1/2024,11/30/2024
100000243079,TX,1/1/2020,11/29/2024
100000243113,TX,12/1/2019,11/29/2024
100000243177,TX,2/1/2020,11/29/2024
100000243195,TX,2/1/2020,11/29/2024
100000243284,TX,12/1/2023,11/30/2024
100000243293,TX,1/1/2020,11/29/2024
100000243328,TX,6/1/2020,11/29/2024
100000243541,TX,9/1/2021,11/29/2024
100000243756,TX,3/1/2020,11/29/2024
100000243774,TX,3/1/2020,11/29/2024
100000243783,TX,3/1/2020,11/29/2024
100000243792,TX,3/1/2020,11/29/2024
100000243845,TX,8/1/2020,11/29/2024
100000243952,TX,8/1/2024,11/30/2024
100000243961,TX,5/1/2020,11/29/2024
100000244103,TX,4/1/2020,11/29/2024
100000244176,TX,4/1/2020,11/29/2024
100000244201,TX,6/1/2023,11/30/2024
100000244336,TX,12/1/2020,11/29/2024
100000244407,TX,7/1/2020,11/29/2024
100000244416,TX,7/1/2021,11/29/2024
100000244443,TX,7/1/2020,11/29/2024
100000244452,TX,6/1/2020,11/29/2024
100000244461,TX,6/1/2020,11/29/2024
100000244522,TX,7/1/2020,11/29/2024
100000244531,TX,7/1/2020,11/29/2024
100000244559,TX,7/1/2020,11/29/2024
100000244979,TX,4/1/2021,11/29/2024
100000245004,TX,7/1/2024,11/30/2024
100000245095,TX,8/1/2020,11/29/2024
100000245102,TX,12/1/2023,11/29/2024
100000245111,TX,11/1/2020,11/29/2024
100000245237,TX,9/1/2020,11/29/2024
100000245308,TX,6/1/2021,11/29/2024
100000245317,TX,1/1/2021,11/29/2024
100000245406,TX,10/1/2020,11/29/2024
100000245503,TX,8/1/2021,11/29/2024
100000245629,TX,7/1/2024,11/30/2024
100000245638,TX,1/1/2021,11/29/2024
100000245674,TX,1/1/2021,11/29/2024
100000245772,TX,12/1/2020,11/29/2024
100000245889,TX,12/1/2020,11/29/2024
100000245996,TX,12/1/2020,11/29/2024
100000246003,TX,1/1/2021,11/29/2024
100000246085,TX,3/1/2022,11/30/2024
100000246129,TX,6/1/2021,11/29/2024
100000246138,TX,10/1/2021,11/29/2024
100000246334,TX,3/1/2021,11/29/2024
100000246343,TX,4/1/2021,11/29/2024
100000246423,TX,7/1/2022,11/30/2024
100000246478,TX,4/1/2021,11/29/2024
100000246502,TX,5/1/2021,11/29/2024
100000246511,TX,7/1/2021,11/29/2024
100000246539,TX,6/1/2024,11/30/2024
100000246548,TX,6/1/2021,11/29/2024
100000246762,TX,6/1/2024,11/30/2024
100000246959,TX,8/1/2021,11/29/2024
100000247057,TX,2/1/2024,11/30/2024
100000247075,TX,1/1/2022,11/29/2024
100000247084,TX,7/1/2021,11/29/2024
100000247299,TX,2/1/2023,11/30/2024
100000247459,TX,11/1/2021,11/29/2024
100000247501,TX,9/1/2021,11/29/2024
100000247565,TX,9/1/2021,11/29/2024
100000247618,TX,1/1/2022,11/30/2024
100000247636,TX,10/1/2021,11/29/2024
100000247734,TX,7/1/2023,11/30/2024
100000247814,TX,6/1/2024,11/30/2024
100000247903,TX,11/1/2021,11/29/2024
100000248029,TX,1/1/2022,11/30/2024
100000248056,TX,2/1/2022,11/30/2024
100000248083,TX,3/1/2022,11/30/2024
100000248127,TX,4/1/2022,11/30/2024
100000248252,TX,3/1/2022,11/30/2024
100000248396,TX,3/1/2023,11/30/2024
100000248671,TX,7/1/2022,11/30/2024
100000248779,TX,5/1/2022,11/30/2024
100000248813,TX,12/1/2022,11/30/2024
100000248948,TX,9/1/2022,11/30/2024
100000248984,TX,10/1/2022,11/30/2024
100000249019,TX,1/1/2024,11/30/2024
100000249082,TX,9/1/2022,11/30/2024
100000249117,TX,8/1/2022,11/30/2024
100000249144,TX,3/1/2023,11/30/2024
100000249297,TX,9/1/2022,11/30/2024
100000249331,TX,8/1/2023,11/30/2024
100000249359,TX,9/1/2023,11/30/2024
100000249368,TX,10/1/2022,11/30/2024
100000249411,TX,10/1/2022,11/30/2024
100000249821,TX,11/1/2022,11/30/2024
100000249885,TX,2/1/2023,11/30/2024
100000249947,TX,2/1/2023,11/30/2024
100000250015,TX,4/1/2023,11/30/2024
100000250051,TX,3/1/2023,11/30/2024
100000250202,TX,3/1/2023,11/30/2024
100000250239,TX,10/1/2023,11/30/2024
100000250587,TX,10/1/2024,11/30/2024
100000250658,TX,1/1/2024,11/30/2024
100000250694,TX,9/1/2024,11/30/2024
100000250925,TX,5/1/2023,11/30/2024
100000250961,TX,5/1/2023,11/30/2024
100000250998,TX,5/1/2023,11/30/2024
100000251121,TX,6/1/2023,11/30/2024
100000251265,TX,8/1/2023,11/30/2024
100000251309,TX,6/1/2023,11/30/2024
100000251363,TX,8/1/2023,11/30/2024
100000251372,TX,8/1/2023,11/30/2024
100000251381,TX,7/1/2023,11/30/2024
100000251416,TX,7/1/2023,11/30/2024
100000251443,TX,7/1/2023,11/30/2024
100000251693,TX,9/1/2023,11/30/2024
100000251755,TX,9/1/2023,11/30/2024
100000251764,TX,9/1/2024,11/30/2024
100000251862,TX,9/1/2023,11/30/2024
100000251899,TX,9/1/2023,11/30/2024
100000252139,TX,1/1/2024,11/30/2024
100000252148,TX,10/1/2023,11/30/2024
100000252371,TX,6/1/2024,11/30/2024
100000252585,TX,12/1/2023,11/30/2024
100000252674,TX,12/1/2023,11/30/2024
100000253218,TX,4/1/2024,11/30/2024
100000253281,TX,1/1/2024,11/30/2024
100000253405,TX,2/1/2024,11/30/2024
100000253432,TX,2/1/2024,11/30/2024
100000253691,TX,3/1/2024,11/30/2024
100000253753,TX,3/1/2024,11/30/2024
100000253799,TX,7/1/2024,11/30/2024
100000253806,TX,7/1/2024,11/30/2024
100000253815,TX,7/1/2024,11/30/2024
100000253824,TX,7/1/2024,11/30/2024
100000253833,TX,7/1/2024,11/30/2024
100000253842,TX,11/1/2024,11/30/2024
100000254164,TX,11/1/2024,11/30/2024
100000254235,TX,8/1/2024,11/30/2024
100000254379,TX,8/1/2024,11/30/2024
100000254413,TX,6/1/2024,11/30/2024
100000254422,TX,6/1/2024,11/30/2024
100000254529,TX,8/1/2024,11/30/2024
100000254672,TX,7/1/2024,11/30/2024
100000254707,TX,8/1/2024,11/30/2024
100000254734,TX,8/1/2024,11/30/2024
100000254789,TX,9/1/2024,11/30/2024
100000255056,TX,8/1/2024,11/30/2024
100000000722,UT,2/1/1999,11/27/2024
100000000768,UT,2/1/1999,11/27/2024
100000018688,UT,9/1/2009,11/27/2024
100000020327,UT,6/1/2022,11/27/2024
100000024341,UT,5/1/2024,11/27/2024
100000026964,UT,7/1/2014,11/27/2024
100000027008,UT,10/1/2023,11/27/2024
100000027106,UT,9/1/2022,11/27/2024
100000027124,UT,7/1/2021,11/27/2024
100000027936,UT,2/1/2022,11/27/2024
100000029104,UT,6/1/2010,11/27/2024
100000029195,UT,6/1/2010,11/27/2024
100000031903,UT,5/1/2024,11/27/2024
100000037694,UT,3/1/2014,11/27/2024
100000040546,UT,4/1/2024,11/27/2024
100000044374,UT,6/1/1999,11/27/2024
100000045514,UT,9/1/2019,11/27/2024
100000045603,UT,12/1/2020,11/27/2024
100000054549,UT,6/1/2004,11/27/2024
100000054594,UT,3/1/2020,11/27/2024
100000055156,UT,5/1/2024,11/27/2024
100000056397,UT,6/1/2024,11/27/2024
100000056958,UT,8/1/2022,11/27/2024
100000057029,UT,10/1/2020,11/27/2024
100000057092,UT,5/1/2019,11/27/2024
100000058108,UT,4/1/2024,11/27/2024
100000060337,UT,8/1/2016,11/27/2024
100000063361,UT,8/1/2022,11/27/2024
100000064869,UT,11/1/2010,11/27/2024
100000066484,UT,2/1/2020,11/27/2024
100000067009,UT,6/1/2019,11/27/2024
100000074947,UT,12/1/2021,11/27/2024
100000077515,UT,6/1/1999,11/27/2024
100000077944,UT,1/1/2021,11/27/2024
100000078756,UT,6/1/2004,11/27/2024
100000080422,UT,12/1/2004,11/27/2024
100000083287,UT,4/1/2009,11/27/2024
100000088807,UT,1/1/2020,11/27/2024
100000094658,UT,6/1/1999,11/27/2024
100000094685,UT,6/1/1999,11/27/2024
100000097897,UT,4/1/2022,11/27/2024
100000099902,UT,5/1/2014,11/27/2024
100000103808,UT,3/1/2023,11/27/2024
100000106262,UT,2/1/2022,11/27/2024
100000106351,UT,1/1/2023,11/27/2024
100000108028,UT,6/1/2024,11/27/2024
100000108091,UT,6/1/1999,11/27/2024
100000109438,UT,10/1/2022,11/27/2024
100000110079,UT,12/1/2021,11/27/2024
100000113405,UT,1/1/2023,11/27/2024
100000115181,UT,8/1/2022,11/27/2024
100000115742,UT,7/1/2024,11/27/2024
100000118543,UT,6/1/2021,11/27/2024
100000121174,UT,6/1/2024,11/27/2024
100000122495,UT,6/1/1999,11/27/2024
100000128364,UT,6/1/2014,11/27/2024
100000128809,UT,8/1/1999,11/27/2024
100000136934,UT,8/1/2024,11/27/2024
100000138451,UT,6/1/2004,11/27/2024
100000139165,UT,2/1/2024,11/27/2024
100000146683,UT,4/1/2020,11/27/2024
100000147922,UT,6/1/2024,11/27/2024
100000148752,UT,4/1/2010,11/27/2024
100000149047,UT,6/1/1999,11/27/2024
100000150383,UT,6/1/2022,11/27/2024
100000151774,UT,2/1/2024,11/27/2024
100000152229,UT,8/1/2024,11/27/2024
100000152274,UT,2/1/2010,11/27/2024
100000152283,UT,10/1/2020,11/27/2024
100000152345,UT,1/1/2008,11/27/2024
100000152354,UT,7/1/2009,11/27/2024
100000156243,UT,7/1/1999,11/27/2024
100000156948,UT,8/1/1999,11/27/2024
100000157732,UT,8/1/1999,11/27/2024
100000158492,UT,11/1/2021,11/27/2024
100000159259,UT,6/1/2024,11/27/2024
100000159669,UT,5/1/2022,11/27/2024
100000162762,UT,9/1/2015,11/27/2024
100000165377,UT,3/1/2022,11/27/2024
100000165466,UT,1/1/2020,11/27/2024
100000168409,UT,11/1/2011,11/27/2024
100000169391,UT,12/1/2019,11/27/2024
100000170174,UT,6/1/2000,11/27/2024
100000171592,UT,9/1/2000,11/27/2024
100000173796,UT,9/1/2017,11/27/2024
100000173885,UT,1/1/2001,11/27/2024
100000174866,UT,5/1/2024,11/27/2024
100000176454,UT,6/1/2022,11/27/2024
100000176837,UT,10/1/2001,11/27/2024
100000176908,UT,6/1/2024,11/27/2024
100000180699,UT,6/1/2004,11/27/2024
100000180831,UT,12/1/2002,11/27/2024
100000181199,UT,10/1/2009,11/27/2024
100000184034,UT,5/1/2021,11/27/2024
100000184258,UT,7/1/2024,11/27/2024
100000189244,UT,10/1/2021,11/27/2024
100000189379,UT,10/1/2022,11/27/2024
100000193382,UT,8/1/2008,11/27/2024
100000193505,UT,11/1/2020,11/27/2024
100000194504,UT,11/1/2024,11/27/2024
100000194577,UT,4/1/2021,11/27/2024
100000195889,UT,12/1/2021,11/27/2024
100000199359,UT,7/1/2022,11/27/2024
100000199554,UT,3/1/2021,11/27/2024
100000200123,UT,9/1/2017,11/27/2024
100000200668,UT,1/1/2021,11/27/2024
100000202522,UT,6/1/2020,11/27/2024
100000202808,UT,1/1/2020,11/27/2024
100000203031,UT,6/1/2012,11/27/2024
100000203246,UT,4/1/2023,11/27/2024
100000203488,UT,4/1/2023,11/27/2024
100000203816,UT,9/1/2013,11/27/2024
100000204735,UT,12/1/2020,11/27/2024
100000208722,UT,1/1/2014,11/27/2024
100000209428,UT,9/1/2022,11/27/2024
100000209721,UT,4/1/2020,11/27/2024
100000209749,UT,8/1/2013,11/27/2024
100000210513,UT,12/1/2023,11/27/2024
100000211549,UT,3/1/2020,11/27/2024
100000211594,UT,7/1/2010,11/27/2024
100000211923,UT,2/1/2024,11/27/2024
100000212218,UT,8/1/2020,11/27/2024
100000214216,UT,4/1/2023,11/27/2024
100000221066,UT,4/1/2020,11/27/2024
100000221075,UT,4/1/2020,11/27/2024
100000221164,UT,3/1/2023,11/27/2024
100000223304,UT,6/1/2022,11/27/2024
100000225197,UT,9/1/2020,11/27/2024
100000225856,UT,1/1/2020,11/27/2024
100000228176,UT,4/1/2020,11/27/2024
100000233507,UT,7/1/2021,11/27/2024
100000233712,UT,9/1/2021,11/27/2024
100000235104,UT,6/1/2021,11/27/2024
100000235122,UT,12/1/2021,11/27/2024
100000237497,UT,7/1/2023,11/27/2024
100000237665,UT,8/1/2018,11/27/2024
100000238307,UT,7/1/2022,11/27/2024
100000244238,UT,9/1/2021,11/27/2024
100000246806,UT,5/1/2021,11/27/2024
100000249224,UT,10/1/2022,11/27/2024
100000252175,UT,3/1/2024,11/27/2024
100000252424,UT,12/1/2023,11/27/2024
100000253263,UT,6/1/2024,11/27/2024
100000001302,VA,3/1/1999,11/28/2024
100000001749,VA,10/1/2024,11/28/2024
100000003952,VA,1/1/2023,11/28/2024
100000005674,VA,8/1/2022,11/28/2024
100000006806,VA,10/1/2020,11/28/2024
100000008412,VA,6/1/1999,11/28/2024
100000012336,VA,5/1/2023,11/28/2024
100000012853,VA,2/1/2020,11/28/2024
100000013424,VA,5/1/1999,11/27/2024
100000013754,VA,5/1/1999,11/27/2024
100000017233,VA,8/1/2022,11/28/2024
100000017796,VA,6/1/1999,11/27/2024
100000020041,VA,4/1/2024,11/28/2024
100000020461,VA,12/1/2023,11/28/2024
100000022094,VA,2/1/2010,11/28/2024
100000025395,VA,6/1/1999,11/28/2024
100000026713,VA,6/1/1999,11/28/2024
100000027179,VA,6/1/2014,11/28/2024
100000027286,VA,11/1/2023,11/28/2024
100000027491,VA,6/1/1999,11/28/2024
100000027543,VA,6/1/1999,11/28/2024
100000027589,VA,6/1/1999,11/28/2024
100000027767,VA,6/1/1999,11/28/2024
100000027874,VA,6/1/2004,11/28/2024
100000027909,VA,11/1/2006,11/28/2024
100000028132,VA,6/1/1999,11/28/2024
100000029685,VA,6/1/2009,11/28/2024
100000034465,VA,6/1/2004,11/28/2024
100000038103,VA,2/1/2021,11/28/2024
100000038112,VA,12/1/2023,11/28/2024
100000038327,VA,4/1/2002,11/28/2024
100000038407,VA,6/1/2004,11/28/2024
100000038586,VA,6/1/2009,11/28/2024
100000040617,VA,2/1/2024,11/28/2024
100000041741,VA,7/1/2009,11/28/2024
100000041812,VA,4/1/2009,11/28/2024
100000042492,VA,4/1/2014,11/28/2024
100000042508,VA,12/1/2022,11/28/2024
100000043614,VA,6/1/1999,11/28/2024
100000043865,VA,9/1/2019,11/28/2024
100000044588,VA,6/1/2009,11/28/2024
100000045391,VA,6/1/1999,11/28/2024
100000046032,VA,6/1/2023,11/28/2024
100000046434,VA,6/1/1999,11/28/2024
100000046719,VA,12/1/2012,11/28/2024
100000047022,VA,3/1/2020,11/28/2024
100000050464,VA,5/1/2024,11/28/2024
100000051454,VA,3/1/2023,11/28/2024
100000051604,VA,12/1/2023,11/28/2024
100000051739,VA,1/1/2022,11/28/2024
100000051882,VA,5/1/2019,11/28/2024
100000051999,VA,6/1/1999,11/28/2024
100000053032,VA,12/1/2018,11/28/2024
100000053906,VA,6/1/1999,11/28/2024
100000055012,VA,6/1/1999,11/28/2024
100000056066,VA,4/1/2024,11/28/2024
100000056556,VA,3/1/2005,11/28/2024
100000056743,VA,2/1/2010,11/28/2024
100000058956,VA,7/1/1999,11/28/2024
100000061675,VA,6/1/2005,11/28/2024
100000061755,VA,8/1/2022,11/28/2024
100000061915,VA,3/1/2024,11/28/2024
100000061988,VA,12/1/2004,11/28/2024
100000062497,VA,4/1/2024,11/28/2024
100000062754,VA,6/1/1999,11/28/2024
100000064093,VA,11/1/2022,11/28/2024
100000064459,VA,3/1/2024,11/28/2024
100000066402,VA,9/1/2019,11/28/2024
100000066803,VA,9/1/2024,11/28/2024
100000067474,VA,3/1/2010,11/28/2024
100000067526,VA,10/1/2018,11/28/2024
100000068678,VA,4/1/2005,11/28/2024
100000070399,VA,1/1/2005,11/28/2024
100000070683,VA,1/1/2005,11/28/2024
100000070843,VA,1/1/2005,11/28/2024
100000071619,VA,11/1/2006,11/28/2024
100000073305,VA,12/1/2022,11/28/2024
100000073449,VA,6/1/1999,11/28/2024
100000073494,VA,5/1/2024,11/28/2024
100000074821,VA,6/1/2004,11/28/2024
100000075063,VA,6/1/1999,11/28/2024
100000075786,VA,6/1/1999,11/28/2024
100000075848,VA,4/1/2024,11/28/2024
100000075937,VA,8/1/2024,11/28/2024
100000076641,VA,12/1/2004,11/28/2024
100000077105,VA,5/1/2023,11/28/2024
100000078881,VA,10/1/2024,11/28/2024
100000078907,VA,6/1/2009,11/28/2024
100000079434,VA,6/1/1999,11/28/2024
100000080556,VA,6/1/2014,11/28/2024
100000080618,VA,10/1/2004,11/28/2024
100000081715,VA,4/1/2024,11/28/2024
100000082787,VA,2/1/2020,11/28/2024
100000086578,VA,10/1/2009,11/28/2024
100000086961,VA,6/1/1999,11/28/2024
100000087489,VA,4/1/2021,11/28/2024
100000089076,VA,6/1/1999,11/28/2024
100000091429,VA,4/1/2024,11/28/2024
100000091624,VA,6/1/2023,11/28/2024
100000092785,VA,2/1/2024,11/28/2024
100000092918,VA,5/1/2022,11/28/2024
100000093169,VA,6/1/2009,11/28/2024
100000098538,VA,1/1/2024,11/28/2024
100000099671,VA,6/1/1999,11/28/2024
100000099993,VA,6/1/1999,11/28/2024
100000100213,VA,6/1/1999,11/28/2024
100000100295,VA,12/1/2019,11/28/2024
100000101962,VA,6/1/1999,11/28/2024
100000102514,VA,11/1/2022,11/28/2024
100000102596,VA,7/1/1999,11/28/2024
100000102818,VA,8/1/2024,11/28/2024
100000102872,VA,6/1/2024,11/28/2024
100000105334,VA,5/1/2024,11/28/2024
100000111906,VA,3/1/2024,11/28/2024
100000112488,VA,6/1/1999,11/28/2024
100000112996,VA,5/1/2005,11/28/2024
100000113067,VA,5/1/2015,11/28/2024
100000113281,VA,5/1/2021,11/28/2024
100000114217,VA,6/1/2024,11/28/2024
100000114486,VA,5/1/2024,11/28/2024
100000114556,VA,4/1/2005,11/28/2024
100000114716,VA,11/1/2022,11/28/2024
100000115332,VA,6/1/2004,11/28/2024
100000115797,VA,3/1/2010,11/28/2024
100000117205,VA,7/1/2010,11/28/2024
100000117553,VA,1/1/2022,11/28/2024
100000121744,VA,6/1/1999,11/28/2024
100000122093,VA,6/1/1999,11/28/2024
100000123993,VA,5/1/2017,11/28/2024
100000124055,VA,2/1/2013,11/28/2024
100000124466,VA,2/1/2020,11/28/2024
100000124876,VA,10/1/2009,11/28/2024
100000125731,VA,8/1/2009,11/28/2024
100000125786,VA,8/1/2004,11/28/2024
100000125937,VA,11/1/2002,11/28/2024
100000126437,VA,6/1/1999,11/28/2024
100000126525,VA,6/1/2004,11/28/2024
100000126874,VA,6/1/2004,11/28/2024
100000127025,VA,6/1/1999,11/28/2024
100000128444,VA,11/1/2023,11/28/2024
100000128499,VA,6/1/1999,11/28/2024
100000128596,VA,2/1/2017,11/28/2024
100000129265,VA,7/1/2020,11/28/2024
100000129434,VA,7/1/2020,11/28/2024
100000129639,VA,4/1/2024,11/28/2024
100000129755,VA,6/1/2024,11/28/2024
100000130262,VA,4/1/2024,11/28/2024
100000130306,VA,2/1/2024,11/28/2024
100000130422,VA,9/1/2009,11/28/2024
100000130636,VA,5/1/2014,11/28/2024
100000130654,VA,6/1/2004,11/28/2024
100000130672,VA,6/1/1999,11/28/2024
100000131225,VA,6/1/1999,11/28/2024
100000131332,VA,3/1/2024,11/28/2024
100000131528,VA,6/1/1999,11/28/2024
100000132153,VA,7/1/2013,11/28/2024
100000133713,VA,6/1/1999,11/28/2024
100000133768,VA,1/1/2005,11/28/2024
100000138111,VA,1/1/2023,11/28/2024
100000141278,VA,6/1/2004,11/28/2024
100000142151,VA,8/1/2020,11/28/2024
100000145256,VA,5/1/2024,11/28/2024
100000145522,VA,4/1/2020,11/28/2024
100000146335,VA,10/1/2023,11/28/2024
100000147165,VA,8/1/2004,11/28/2024
100000150329,VA,6/1/2023,11/28/2024
100000153308,VA,7/1/1999,11/28/2024
100000154691,VA,10/1/2012,11/28/2024
100000154806,VA,3/1/2023,11/28/2024
100000155869,VA,9/1/2024,11/28/2024
100000157073,VA,12/1/2004,11/28/2024
100000158198,VA,1/1/2015,11/28/2024
100000158367,VA,7/1/1999,11/28/2024
100000159696,VA,5/1/2024,11/28/2024
100000161022,VA,3/1/2023,11/28/2024
100000163887,VA,3/1/2020,11/28/2024
100000164742,VA,5/1/2014,11/28/2024
100000166759,VA,6/1/2024,11/28/2024
100000167552,VA,3/1/2005,11/28/2024
100000167669,VA,6/1/2009,11/28/2024
100000167678,VA,5/1/2024,11/28/2024
100000167687,VA,6/1/2019,11/28/2024
100000167776,VA,6/1/2014,11/28/2024
100000167794,VA,6/1/2014,11/28/2024
100000168301,VA,1/1/2023,11/28/2024
100000170218,VA,6/1/2020,11/28/2024
100000170469,VA,9/1/2020,11/28/2024
100000171084,VA,9/1/2015,11/28/2024
100000171459,VA,5/1/2022,11/28/2024
100000171921,VA,10/1/2023,11/28/2024
100000174045,VA,7/1/2023,11/28/2024
100000175384,VA,3/1/2022,11/28/2024
100000175801,VA,7/1/2024,11/28/2024
100000176436,VA,8/1/2011,11/28/2024
100000176506,VA,1/1/2023,11/28/2024
100000178773,VA,5/1/2022,11/28/2024
100000179139,VA,5/1/2024,11/28/2024
100000180038,VA,10/1/2021,11/28/2024
100000181554,VA,3/1/2023,11/28/2024
100000183883,VA,10/1/2023,11/28/2024
100000184944,VA,6/1/2019,11/28/2024
100000185131,VA,11/1/2024,11/28/2024
100000185275,VA,5/1/2024,11/28/2024
100000185284,VA,6/1/2022,11/28/2024
100000185293,VA,1/1/2020,11/28/2024
100000187772,VA,4/1/2019,11/28/2024
100000190946,VA,7/1/2024,11/28/2024
100000192007,VA,3/1/2020,11/28/2024
100000193131,VA,10/1/2020,11/28/2024
100000193417,VA,9/1/2023,11/28/2024
100000196496,VA,5/1/2021,11/28/2024
100000198001,VA,6/1/2021,11/28/2024
100000200249,VA,6/1/2024,11/28/2024
100000200338,VA,9/1/2022,11/28/2024
100000201211,VA,11/1/2022,11/28/2024
100000204085,VA,10/1/2008,11/28/2024
100000204806,VA,9/1/2024,11/28/2024
100000205173,VA,3/1/2014,11/28/2024
100000205912,VA,3/1/2014,11/28/2024
100000206332,VA,3/1/2019,11/28/2024
100000206939,VA,11/1/2023,11/28/2024
100000209142,VA,6/1/2024,11/28/2024
100000209482,VA,11/1/2015,11/28/2024
100000211344,VA,3/1/2021,11/28/2024
100000213271,VA,7/1/2023,11/28/2024
100000216802,VA,2/1/2022,11/28/2024
100000217106,VA,5/1/2020,11/28/2024
100000220352,VA,7/1/2024,11/28/2024
100000220646,VA,12/1/2022,11/28/2024
100000221217,VA,1/1/2023,11/28/2024
100000223028,VA,11/1/2023,11/28/2024
100000223625,VA,1/1/2024,11/28/2024
100000224296,VA,4/1/2019,11/28/2024
100000224688,VA,2/1/2024,11/28/2024
100000226935,VA,4/1/2020,11/28/2024
100000227998,VA,12/1/2019,11/28/2024
100000229077,VA,4/1/2020,11/28/2024
100000230895,VA,12/1/2023,11/28/2024
100000233151,VA,8/1/2021,11/28/2024
100000235328,VA,4/1/2017,11/28/2024
100000235989,VA,12/1/2022,11/28/2024
100000236096,VA,8/1/2022,11/28/2024
100000238218,VA,3/1/2023,11/28/2024
100000238771,VA,7/1/2023,11/28/2024
100000239217,VA,5/1/2023,11/28/2024
100000243621,VA,3/1/2022,11/28/2024
100000247253,VA,9/1/2021,11/28/2024
100000247271,VA,8/1/2021,11/28/2024
100000247431,VA,9/1/2021,11/28/2024
100000250649,VA,6/1/2023,11/28/2024
100000251425,VA,7/1/2023,11/28/2024
100000251504,VA,8/1/2023,11/28/2024
100000252415,VA,11/1/2024,11/28/2024
100000253147,VA,1/1/2024,11/28/2024
100000254486,VA,7/1/2024,11/28/2024
100000111176,VI,10/1/2024,11/27/2024
100000022511,VT,6/1/1999,11/27/2024
100000070415,VT,1/1/2006,11/27/2024
100000074965,VT,6/1/2004,11/27/2024
100000080912,VT,4/1/2023,11/27/2024
100000081083,VT,3/1/2003,11/27/2024
100000088601,VT,6/1/2024,11/27/2024
100000160274,VT,5/1/2024,11/27/2024
100000168294,VT,3/1/2000,11/27/2024
100000175927,VT,5/1/2001,11/27/2024
100000177505,VT,10/1/2021,11/27/2024
100000216839,VT,9/1/2021,11/27/2024
100000225981,VT,7/1/2019,11/27/2024
100000230412,VT,5/1/2023,11/27/2024
100000230421,VT,7/1/2022,11/27/2024
100000230458,VT,5/1/2023,11/27/2024
100000230467,VT,9/1/2015,11/27/2024
100000230476,VT,5/1/2024,11/27/2024
100000230485,VT,8/1/2023,11/27/2024
100000230494,VT,9/1/2015,11/27/2024
100000230519,VT,5/1/2024,11/27/2024
100000230528,VT,9/1/2020,11/27/2024
100000230537,VT,5/1/2022,11/27/2024
100000230797,VT,5/1/2024,11/27/2024
100000233419,VT,10/1/2021,11/27/2024
100000244309,VT,5/1/2023,11/27/2024
100000244513,VT,7/1/2023,11/27/2024
100000245282,VT,1/1/2021,11/27/2024
100000248608,VT,5/1/2023,11/27/2024
100000250211,VT,3/1/2023,11/27/2024
100000250499,VT,5/1/2023,11/27/2024
100000250934,VT,6/1/2023,11/27/2024
100000251176,VT,6/1/2023,11/27/2024
100000252291,VT,10/1/2023,11/27/2024
100000001240,WA,6/1/2014,11/29/2024
100000001268,WA,4/1/2014,11/29/2024
100000003444,WA,5/1/2024,11/29/2024
100000003541,WA,11/1/2004,11/29/2024
100000006405,WA,5/1/2024,11/29/2024
100000007798,WA,8/1/2021,11/29/2024
100000014245,WA,11/1/2021,11/29/2024
100000014389,WA,5/1/1999,11/29/2024
100000014824,WA,6/1/2014,11/29/2024
100000015191,WA,5/1/1999,11/29/2024
100000017377,WA,8/1/2024,11/29/2024
100000019491,WA,2/1/2024,11/29/2024
100000021834,WA,5/1/2024,11/29/2024
